dataset,method,sample_id,split,label,target,score_value
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,validation,no_chatter,0,-0.0703270411538966
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,validation,no_chatter,0,-0.1101049307750126
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008,validation,no_chatter,0,-0.12497928148123266
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012,validation,no_chatter,0,-0.08899807062947102
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013,validation,no_chatter,0,-0.05374927687374337
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017,validation,no_chatter,0,-0.07375662890593154
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021,validation,no_chatter,0,-0.0854134168213771
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023,validation,no_chatter,0,-0.07652438911323828
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011,validation,no_chatter,0,-0.12400878320390973
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012,validation,no_chatter,0,-0.12046899029373914
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019,validation,no_chatter,0,-0.08719436821315818
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020,validation,no_chatter,0,-0.0780663242648309
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,validation,no_chatter,0,-0.10702018359713389
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020,validation,no_chatter,0,-0.11429045824511508
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,validation,no_chatter,0,-0.10861381523144448
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009,validation,no_chatter,0,-0.11039700286332538
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,validation,no_chatter,0,-0.12390000305326676
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016,validation,no_chatter,0,-0.11763281497583006
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017,validation,no_chatter,0,-0.11474911728430132
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003,validation,no_chatter,0,-0.10454795026657654
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000,validation,no_chatter,0,-0.11348663211303628
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,validation,no_chatter,0,-0.09271932294722346
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007,validation,no_chatter,0,-0.09132387063979452
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002,validation,no_chatter,0,-0.10843736917641311
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0003,validation,no_chatter,0,-0.09800683369733099
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0004,validation,no_chatter,0,-0.01472440532147673
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0005,validation,no_chatter,0,-0.04466686351561039
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0006,validation,chatter,1,0.11682346628861562
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0007,validation,chatter,1,0.09910351820038221
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0004,validation,chatter,1,0.1475491526078634
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0005,validation,chatter,1,0.1438963737772755
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0006,validation,chatter,1,0.15436350902608598
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0007,validation,chatter,1,0.11456479827301047
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0001,validation,no_chatter,0,-0.042780735382590585
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0002,validation,chatter,1,0.09734814114802093
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0003,validation,chatter,1,0.16188024570377824
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0004,validation,chatter,1,0.1608864239486134
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0005,validation,chatter,1,0.1806928060581583
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0001,validation,chatter,1,0.15677457987516485
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0002,validation,chatter,1,0.23019424642182784
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0004,validation,chatter,1,0.05756051115293792
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0007,validation,chatter,1,0.17108761837395103
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0000,validation,chatter,1,0.20467136234006544
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0001,validation,chatter,1,0.26807440971499896
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0002,validation,chatter,1,0.2619930876735088
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0003,validation,chatter,1,0.2548851689103354
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0004,validation,chatter,1,0.2706999538290389
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0005,validation,chatter,1,0.2744673911816211
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0006,validation,chatter,1,0.266647230331724
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0007,validation,chatter,1,0.2749915625235465
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0008,validation,chatter,1,0.2728970033601127
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0009,validation,chatter,1,0.26147770794730485
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0010,validation,chatter,1,0.22750392343387493
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0009,validation,no_chatter,0,-0.07154930942474902
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0006,validation,no_chatter,0,-0.04877645167540495
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0008,validation,no_chatter,0,-0.062211701148007836
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0009,validation,no_chatter,0,-0.04849889110111061
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0003,validation,no_chatter,0,-0.04499788681700145
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0004,validation,no_chatter,0,-0.06050924511400152
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0005,validation,no_chatter,0,-0.06292860169349862
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0000,validation,no_chatter,0,-0.11845432412858015
turning,isolation_forest_image_features,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0000,validation,no_chatter,0,-0.066099195215368
turning,isolation_forest_image_features,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0003,validation,no_chatter,0,-0.05569308214913932
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0000,validation,no_chatter,0,-0.05165694950291133
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0000,validation,no_chatter,0,-0.06077782511204122
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003,validation,no_chatter,0,0.09361459149554863
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000,validation,no_chatter,0,-0.07559330261037184
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0002,validation,no_chatter,0,-0.06857734207018995
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0005,validation,no_chatter,0,-0.01326576829319076
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0000,validation,no_chatter,0,-0.047097793402475885
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0001,validation,no_chatter,0,-0.030982058223732845
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0010,validation,no_chatter,0,-0.062124992211914976
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p014_window_0002,validation,no_chatter,0,-0.008086104251968318
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p015_window_0003,validation,no_chatter,0,0.06745404975650093
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0001,validation,no_chatter,0,-0.015473823285869548
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0002,validation,no_chatter,0,-0.07135821497251632
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0004,validation,no_chatter,0,-0.03652344465105156
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0005,validation,no_chatter,0,-0.04568901161210798
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0000,test,no_chatter,0,-0.12191018891304267
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0003,test,no_chatter,0,-0.061422265764148276
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0004,test,no_chatter,0,-0.11376855891150722
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0012,test,no_chatter,0,-0.09965293396088354
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0022,test,no_chatter,0,-0.09792401336222506
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0003,test,no_chatter,0,-0.06374437351077716
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0008,test,no_chatter,0,-0.1237270298373902
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0009,test,no_chatter,0,-0.11281736738851506
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0012,test,no_chatter,0,-0.1250328695429776
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0013,test,no_chatter,0,-0.12275867958500092
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0014,test,no_chatter,0,-0.11539510368371358
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0017,test,no_chatter,0,-0.1240225749703125
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0022,test,no_chatter,0,-0.12074122013334793
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0023,test,no_chatter,0,-0.12301993941124634
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p005_window_0003,test,no_chatter,0,-0.11490848929938419
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p005_window_0005,test,no_chatter,0,-0.11019960558213748
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0002,test,no_chatter,0,-0.10723501587725098
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0005,test,no_chatter,0,0.030245269390052787
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0002,test,no_chatter,0,-0.08434026890131774
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0002,test,chatter,1,0.02502084795249926
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0003,test,chatter,1,0.1406271032727474
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0001,test,no_chatter,0,-0.08358471370748094
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0002,test,chatter,1,0.06783478267623377
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0000,test,no_chatter,0,-0.10930310523951575
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0001,test,no_chatter,0,-0.06258647448129234
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0002,test,chatter,1,0.14453390411077027
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0003,test,chatter,1,0.13317063516736793
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0004,test,chatter,1,0.19332147593675575
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0005,test,chatter,1,0.20763731122039808
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0000,test,no_chatter,0,-0.10103413800521577
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0006,test,chatter,1,0.18924296160585752
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0007,test,chatter,1,0.21414327603263972
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0001,test,chatter,1,0.1854539484623352
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0002,test,chatter,1,0.23625212355915937
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0003,test,chatter,1,0.2414562411584733
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0004,test,chatter,1,0.24613448781113711
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0005,test,chatter,1,0.25378871002749137
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0006,test,chatter,1,0.24346559551934166
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0007,test,chatter,1,0.24815652027057822
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0008,test,chatter,1,0.24663948301195004
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0009,test,chatter,1,0.25221703922850147
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0010,test,chatter,1,0.2589060333173796
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0011,test,chatter,1,0.2553202732307015
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0012,test,chatter,1,0.24714482000121674
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0013,test,chatter,1,0.22267961190478547
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0001,test,no_chatter,0,-0.06195562995594983
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0007,test,no_chatter,0,-0.10538576301222902
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0010,test,no_chatter,0,-0.11557659661912278
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0001,test,no_chatter,0,-0.06766527493221614
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000,test,no_chatter,0,-0.11793814848007883
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0004,test,no_chatter,0,-0.011240562911381702
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0008,test,no_chatter,0,-0.019202209355732858
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0003,test,no_chatter,0,-0.07515046435305384
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0006,test,no_chatter,0,-0.035800169503938606
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0009,test,no_chatter,0,-0.07270763655187057
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0002,test,chatter,1,0.03711162746288055
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0002,test,chatter,1,0.11488316750632643
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0003,test,chatter,1,0.19252858829005992
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0004,test,chatter,1,0.1893958969946894
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0005,test,chatter,1,0.14277413682712992
turning,isolation_forest_image_features,3inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0001,test,no_chatter,0,-0.06304736591397592
turning,isolation_forest_image_features,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0001,test,no_chatter,0,-0.06719376060400672
turning,isolation_forest_image_features,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0009,test,no_chatter,0,0.017580947238812206
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003,test,no_chatter,0,-0.05590599415999131
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0002,test,no_chatter,0,-0.07669720103764388
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0006,test,no_chatter,0,-0.043413739889325176
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0001,test,no_chatter,0,-0.002109177827509523
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0002,test,no_chatter,0,-0.03888708632030602
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p010_window_0001,test,no_chatter,0,0.06291368254681484
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p012_window_0002,test,no_chatter,0,-0.006550287853489045
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p013_window_0000,test,no_chatter,0,-0.07637307398462356
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p013_window_0002,test,no_chatter,0,-0.019955976099472028
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p016_window_0000,test,no_chatter,0,-0.048745154414930825
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0003,test,no_chatter,0,-0.03607062272910738
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p020_window_0002,test,no_chatter,0,-0.06874070474140603
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm1030_doc0p001_window_0001,validation,chatter,1,0.007153917569667101
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm1030_doc0p001_window_0002,validation,chatter,1,0.005684704519808292
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm1030_doc0p001_window_0003,validation,chatter,1,0.006394859869033098
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0005,validation,no_chatter,0,0.0014453582698479295
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0006,validation,chatter,1,0.0020149361807852983
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0007,validation,chatter,1,0.0014788988046348095
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0008,validation,chatter,1,0.002363762352615595
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0009,validation,chatter,1,0.0015001820866018534
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0010,validation,chatter,1,0.0010826451471075416
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0011,validation,chatter,1,0.0010376389836892486
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0005,validation,no_chatter,0,0.00027236787718720734
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0006,validation,no_chatter,0,0.00027382408734411
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0008,validation,no_chatter,0,0.0007804600754752755
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011,validation,no_chatter,0,0.0018454947276040912
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0013,validation,no_chatter,0,0.0012119330931454897
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0001,validation,no_chatter,0,1.115703253162792e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003,validation,no_chatter,0,0.00022604296100325882
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0013,validation,no_chatter,0,0.0002625559573061764
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014,validation,no_chatter,0,0.0004923127708025277
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0000,validation,no_chatter,0,1.5904370229691267e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0003,validation,no_chatter,0,2.107213731505908e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0004,validation,no_chatter,0,0.00018045230535790324
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0006,validation,no_chatter,0,0.00015854262164793909
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013,validation,no_chatter,0,0.0002876194193959236
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014,validation,no_chatter,0,0.00028004689374938607
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022,validation,no_chatter,0,0.00021697365446016192
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,validation,no_chatter,0,0.0006779967807233334
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,validation,no_chatter,0,0.00024598909658379853
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008,validation,no_chatter,0,0.0002467987360432744
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012,validation,no_chatter,0,0.00121685687918216
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013,validation,no_chatter,0,0.0012923968024551868
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017,validation,no_chatter,0,0.000799168657977134
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021,validation,no_chatter,0,0.0006412161746993661
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023,validation,no_chatter,0,0.0007470413111150265
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011,validation,no_chatter,0,0.00036711193388327956
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012,validation,no_chatter,0,0.00024256162578240037
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019,validation,no_chatter,0,0.0006681125378236175
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020,validation,no_chatter,0,0.0007857012678869069
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,validation,no_chatter,0,9.720292291603982e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020,validation,no_chatter,0,0.00040370458737015724
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,validation,no_chatter,0,0.0005339998751878738
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009,validation,no_chatter,0,0.00031945863156579435
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,validation,no_chatter,0,0.000313932920107618
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016,validation,no_chatter,0,0.000356767006451264
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017,validation,no_chatter,0,0.0005414667539298534
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003,validation,no_chatter,0,0.00019125925609841943
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000,validation,no_chatter,0,1.795336174836848e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,validation,no_chatter,0,0.00083223293768242
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007,validation,no_chatter,0,0.0010782434837892652
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002,validation,no_chatter,0,0.0005923282587900758
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0003,validation,no_chatter,0,0.0009430619538761675
